"data_name","data_pars","basic_pars","model_type","rsq","rsq_sd","nearest_mature","age","k0","B0_exp","B0","theta","cwd","mean_prec","mean_si","fallow","indig","lulc_sum_15","lulc_sum_20","lulc_sum_21","lulc_sum_35","lulc_sum_39","lulc_sum_40","lulc_sum_41","lulc_sum_46","lulc_sum_48","lulc_sum_9","mature_forest_years","num_fires_after_regrowth","num_fires_before_regrowth","protec","sur_cover","ts_fire_after_regrowth","ts_fire_before_regrowth","last_LU_9","last_LU_15","last_LU_20","last_LU_21","last_LU_35","last_LU_39","last_LU_41","last_LU_46","last_LU_48","ecoreg_439","ecoreg_440","ecoreg_441","ecoreg_442","ecoreg_443","ecoreg_464","ecoreg_465","ecoreg_466","ecoreg_467","ecoreg_469","ecoreg_473","ecoreg_474","ecoreg_476","ecoreg_480","ecoreg_481","ecoreg_482","ecoreg_484","ecoreg_485","ecoreg_491","ecoreg_492","ecoreg_496","ecoreg_497","ecoreg_500","ecoreg_505","ecoreg_507","ecoreg_508","ecoreg_511","ecoreg_518","ecoreg_525","ecoreg_529","ecoreg_540","ecoreg_566","ecoreg_567","ecoreg_570","ecoreg_574","ecoreg_584","ecoreg_611","ecoreg_616","soil_2","soil_3","soil_5","soil_7","soil_8","soil_9","soil_10","soil_11","soil_12","soil_13","soil_14","soil_15","soil_16","soil_17","soil_18","soil_19","soil_22","soil_23","soil_24","soil_25","soil_26","soil_28","soil_29","soil_31","soil_32","soil_33","prec","si"
"15yr","LU_soil_ecor","k0_B0_exp","optim",0.179403053495419,0.00652223602761306,NA,NA,0.341726705575929,0.477397795175659,NA,0.763274609646036,NA,NA,NA,-0.0036523957999502,-0.045491849994468,-0.0308173481722631,0.101906964054564,0.120882324119693,-0.00438380397673898,-0.219065814439638,0.207367727643498,-0.735998166338923,0.0651183749177321,0.289347063043484,0.189504427031137,-0.0521901179840967,-0.13711628214353,-0.00840550286102287,0.163946175790478,1.09450558581212,-0.0145467414836955,-0.16080043330328,0.287372411356401,-0.336637626185471,-0.468787172151403,-0.140343803889299,0.10780600151251,0.639118669678347,0.0787719636519058,-0.250568357493055,0.79450082463882,0.462871004153378,0.199195388269606,-0.0472644029761099,-0.119493380683696,-0.228858262590763,-0.0318010662733482,0.181185575707231,-0.0446301330042972,-0.0409468111156046,-0.0351533210159955,-0.030383225765629,0.178972687624068,0.171049191743522,-0.0288324132629575,-0.024147385766192,-0.00617269688574602,0.0237765690091631,0.207810855631151,0.55210918988972,-0.111240381645853,-0.016637461462613,-0.00551217406268881,-0.373657198303944,0.00336192028758958,-0.0457090489238534,0.0438415072055022,0.0421977931202168,0.243193074363027,0.0202279826459831,0.0342459852954811,0.0284622029084987,-0.380748706539763,0.534397414524399,0.054983205981947,-0.293955582034241,0.205656979761021,0.00576437077671531,-0.2760369415834,0.0911218041873677,0.0366335740063265,-0.0623379970695246,-0.0997755707377385,-0.362750825064785,0.224663943649424,0.114280012608922,-0.0535691256325292,-0.445077502232366,0.437153641800431,0.0398167925002716,-0.308365180604002,0.412629975850873,0.712050060564354,-0.238082280228302,0.0182339932988883,0.368089917074923,0.0379056957073411,-0.182161304649427,0.196713960998418,-0.116162534346612,0.0499997399621949,-0.049935354887347,0.376145620711417,-0.141501554217624,0.0848041362334873,NA,NA
"15yr","LU_soil_ecor",NA,"lm",0.250393081170164,0.020972097735574,0.188685310356454,NA,NA,NA,NA,NA,NA,NA,NA,-1.92405644219744,-2.97554387457183,-42.4776561833184,65.5018137611005,-28.4815847292085,NA,-103.238887269584,3.02730611809759,-95.534761531794,-75.9321002612322,18.8103633337134,-8.82851519164516,-66.5465385795356,-229.740331167682,-57.250012977128,9.96594763709133,65.8807912928946,39.9818153900847,-6.90970441297188,30.3311260728297,11.72654236221,-106.967673503564,21.5055453698206,NA,95.2873594721334,40.9356611563989,39.6563256200214,NA,29.9445711049874,34.3527665464414,-25.619366460778,18.4805536925081,-0.357255189248234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4953760238705,-11.8524920033747,NA,NA,15.8206133114129,NA,NA,NA,NA,NA,-11.3068739515849,NA,NA,1.33853400735524,40.5785196310586,NA,-14.8964100878557,NA,NA,NA,-41.8619917638554,-35.7498906610898,-46.0105783524311,NA,-82.8282268869954,-28.415034193434,-64.6177404025894,-78.7916822326695,-74.1057730751541,-15.4917095460432,-46.6831441840719,-97.2173004867801,-89.5109893899822,12.0973094595935,-50.260851301178,22.8508360590327,NA,NA,-51.5617086174256,-29.3361673827888,-38.7814233917627,-31.5381661251249,-9.85685944120624,-24.2525113652495,-54.159736337405,-53.1460192190777,NA,NA
"all","LU_soil_ecor","k0_B0_exp","optim",0.135691519355225,0.0110129569261046,NA,NA,1.03706631481623,0.85445440562458,NA,1.06466259686589,NA,NA,NA,-0.0099368099966125,0.36281555672957,0.213735268819245,-0.0057809715460387,0.689059322476143,0.00684744540729952,-0.0805400434189073,0.00228314457247014,-0.146977961204097,-0.0556162411930688,0.0120905068534363,0.488676357234256,-0.294728045114394,-0.0728475439893835,0.0280269551407885,0.148103745386834,0.607328845708849,-0.181529827595042,0.116413858441635,0.664240911892064,-0.759466695013175,-1.0329889331867,-0.476210022212803,0.533069027379943,0.695135776427741,-0.485756710568313,-0.682112485100967,0.0233751911030686,0.182509691531501,0.0077539934528193,-0.316135080473642,-0.402835238927679,0.0693309179439269,0.438711077449323,0.180668362133255,0.15828160585342,-0.0595756640185822,-0.0683132229087259,-0.0608581290793939,-0.0563946461805483,-0.0480869237813034,0.223358275758686,0.404925576134657,-0.0796156068166488,0.162055367057639,-0.0742660207371681,0.814594070355024,0.00265458967596334,-0.062098409072184,0.374463900365747,-0.314501728609028,-0.0531505874207489,0.155629572121345,-0.0688544995936005,0.290942339246799,-0.114993370972574,0.0198001152098435,-0.0382412435634841,-0.111266905877615,-0.407169108982584,0.385561572493038,0.237704137285144,-0.255177541005423,0.00458361938082014,0.0247807089992017,-0.272808864037802,0.511159820350819,-0.132273700951306,-0.0841238436223285,0.0234078042304354,-0.198565394415337,0.307526661477757,-0.142485356516103,-0.390812966959081,-1.16632392226489,0.53560778565435,0.0360495493521382,-0.106160040291573,0.155835055066438,-0.112802959539456,-0.258573238276568,0.562635795757482,0.17670676855947,0.0610046162339107,-0.243450904254923,0.0697593600734538,-0.193211295573605,-0.465231804221998,0.0898658021849407,0.397671348605293,-0.0377533262095251,0.409922064626443,NA,NA
"all","LU_soil_ecor",NA,"lm",0.193474372484958,0.0147941361987475,0.215026843181026,NA,NA,NA,NA,NA,NA,NA,NA,-1.92908610623012,2.14873255167001,-43.2178331792893,-101.777020528809,-34.6660791950948,NA,-38.6009336626341,862.211532040982,-54.8579060051429,-48.7927827134182,130.868653160854,-18.6886057954213,-57.0391933542616,-251.614809229424,-52.5113408395648,0.714045650290267,51.7851323190557,22.282885241239,7.89355702850776,106.423233931619,80.6956675065918,100.612858001124,88.2453771202027,NA,124.313243873727,96.363257044865,87.469170582437,NA,33.2303962099207,40.9675929500841,-13.4847879423192,28.3915790523567,22.5345518308242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6706641207826,5.47719719226269,NA,NA,31.8967425323829,NA,NA,NA,NA,NA,2.46634606143873,NA,NA,22.866700313333,32.8611940955717,NA,-4.87903312031054,NA,NA,NA,-5.54930746424779,-21.5253260827915,-30.9170344899631,NA,-37.0857935186244,-6.24884481672127,-19.2886694092733,-36.0981091867475,-65.1721505828311,2.65483654682254,-28.7029087399769,-13.0702207329396,-11.7382195359105,-70.1819609370211,-19.489845070329,67.5651641090948,NA,NA,-3.06563176371318,-12.8353512807366,-20.295403140007,-27.8299874501318,-2.37172232803661,-2.57218063541451,-10.6292418736317,NA,NA,NA
"5yr","LU_soil_ecor_meanclim","k0_B0_exp","optim",0.201076393628385,0.0263830497268762,NA,NA,0.318164963428335,1.06123823700512,NA,1.44634702582347,0.055734873071112,0.463349751706718,0.569558522884342,0.280088956415789,0.0377101609200775,-0.433299256459102,0.000624108697802847,-0.0422959343109133,0.0214354700413136,-0.303064643141374,0.351342117356745,-0.0561749486320921,-0.012851907826976,-0.00795283991303189,1.20632003377253,0.182253642354473,-0.0323352105077818,-0.0518332733644689,-0.00816552687912572,0.661294095187346,0.0387621872350162,-0.0310435402106983,0.03614735738359,-0.0216789423337117,0.288985928390605,-0.0304089370712652,0.0844555773118409,0.0163482712081604,-0.0441757054853528,-0.0536713547104858,-0.0235778790089851,0.259798314134728,0.0697322148216377,-0.552629226417476,-0.0662275957399602,-0.569310914732039,0.0118718902774517,-0.237770732912397,0.186142782474559,0.32835740585314,0.114863373624022,-0.00460663593751437,0.0907033020141333,0.29917356120565,-0.260076119692471,0.0433232540179529,-0.00657167908535979,0.0782376321878448,-0.213236333550527,0.432345171321334,0.375023612231301,-0.156136021408697,0.13264643676761,-0.54288014740916,0.161404427436354,0.131249984603382,0.125839716531968,0.131813595825762,-0.475283315233716,0.436090730220209,0.156536198278566,0.148209830751485,-0.604735134373884,0.994414346044556,0.0911766476551352,-0.629845762329478,-0.105815435981849,0.246828516594391,-0.0596265119353394,-0.106369778786665,-0.0846351807094767,0.273916769123061,0.243388066338518,-0.726640598894713,0.175906058634251,0.447298292085055,-0.55972893737238,-0.962510976389751,0.560597916730998,0.257270382471516,-1.09557530240672,0.658633125089876,1.30780838719822,-0.464239323883451,0.307875814141926,0.527443934985734,-0.334942727743185,-0.506368268932056,0.291249995841378,-0.461647085224942,-0.545636400386488,0.00322427514640741,0.157845421318136,0.199832699037129,0.104176694263051,NA,NA
"5yr","LU_soil_ecor_meanclim",NA,"lm",0.306625917922427,0.0244003266912344,0.112170341585143,NA,NA,NA,NA,NA,113.220662711151,33.8641823133335,21.1258187537933,NA,-5.52972226045693,-23.0599741448652,-134.135000846783,-6.13761419897825,NA,-106.537629300923,54.2385048904825,-14.5327972806012,-39.6979166774702,-8.53369761444896,3.82438835731202,-35.755143815357,-198.559326523879,-89.9228807023146,2.91373924310314,49.8377191111533,20.9949818706664,5.87016570411663,8.27714873035129,1.35459072647781,NA,-7.89645916336448,NA,31.3472040250911,-5.69972340904534,-7.2788874580694,NA,14.0240378609342,8.61736189744329,9.79261205212187,31.0202151089764,21.2909327343444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7020200329883,39.6547119666664,NA,NA,2.005107967639,NA,NA,NA,NA,NA,46.5061382733566,NA,NA,8.53142290347234,61.884546085428,NA,-28.2464648128327,NA,NA,NA,-83.5164403997626,-67.4781647441222,-122.486984680389,NA,-122.438401834087,-67.4315287342237,-54.085969959215,-149.39860904421,-100.893964277372,-54.7154648202078,-76.9267899116402,-139.560956734678,-37.49298246978,-48.0025817156209,-84.2179783920944,2.50888493450346,NA,NA,-97.3670901241948,-70.3907618348969,-81.2104133867535,-96.356977954205,-49.9124359709717,-67.6455587678587,-77.2990458063153,-81.3102902954018,NA,NA
"10yr","LU_soil_ecor_meanclim","k0_B0_exp","optim",0.172568926360997,0.0142987272107913,NA,NA,-0.0853675504325039,0.0869960957076992,NA,0.303508844813186,-8.35151868831853e-05,1.39571165131366,0.000268955800618958,-0.0188080165766511,0.147585301541722,-0.0600679239505131,0.0372427571695677,8.02452165703785e-05,0.0662512028649031,-0.210930418522022,0.138969704156532,-0.181880674871965,0.0338130136784145,0.0853963712875577,0.00341525074299563,-0.0509795000473313,-0.00373957593002409,-0.206077750134748,0.0680306836325462,0.000784789466256984,-0.0337821947887098,-0.0134803713008439,0.558834809181583,-0.0134870048922478,-0.115162528436177,-0.00823022029506279,-0.18130384968564,0.534061855248034,-0.103490416487074,0.144185443621043,0.415267371196958,0.137965714642192,0.0502192957560839,-0.460239407887078,0.0573541517187743,-0.000855055871765308,0.0130335553683809,-0.253949030486128,0.0375550344825469,0.0453531959441704,0.046775349556817,0.606102134695405,0.021231509512651,0.0305208763598758,0.0333733707385333,0.0496971426847982,0.0589074644423334,0.0679221006667317,0.0767451026240474,0.231345613462194,0.0148963852908646,0.0849639478872632,0.09344701744613,-0.102016633259603,-0.450617651320747,0.127708331077208,-0.141690130265778,0.151309440707384,0.158414072374,0.131159144127955,0.165365232078887,0.17185879572747,-0.0235356183458354,0.602827295202415,0.178535935586227,-0.123864763535872,0.181417064888095,0.175324042448372,0.015549450612641,0.300714366853042,0.0942784030287925,-0.293019378771294,0.263133265862078,-0.343066878937154,0.134116244763965,-0.107801401890655,-0.170166698079643,-0.0432541940146306,-0.0136010130766371,0.233132339469617,0.0414850478274508,0.291124463640885,0.65737252114735,-0.271083627271452,0.0820517811640836,-0.133778042710125,0.108821657795589,-0.298427897130824,0.091369001571726,-0.0121326109644192,0.0176096563278956,0.00242843432990899,0.174228567001447,-0.0178894654607708,-0.215190770393259,NA,NA
"10yr","LU_soil_ecor_meanclim",NA,"lm",0.287381837375617,0.0154889853192284,0.0820257527133257,NA,NA,NA,NA,NA,142.614965104593,6.11942905528209,43.2496229836219,-8.36086009958921,4.06724572136132,-26.3378941308887,52.0232195081616,-16.7032426633244,NA,-79.8642436708722,91.8306521531109,-40.6630392250603,53.5796936286036,12.5419112049299,-10.0378690335041,-44.7119367706948,-148.78163409775,-74.0067808950533,3.50020486241417,55.6042222231901,18.5614452330921,-10.1043509604611,14.2932255544097,-5.32495719876209,-173.089977007452,0.107611359182268,NA,62.0922842380796,3.5652806008637,-50.8244246304017,NA,-3.34988337268988,-3.84489071839321,-17.8714458522826,11.3885110393629,2.74461038197307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0473312730089,19.1366126230426,NA,NA,-19.3888415381708,NA,NA,NA,NA,NA,23.0874608088213,NA,NA,-13.3505635413626,33.934784022734,NA,-30.5658372759059,NA,NA,NA,-29.2841420465537,-22.7293603685179,-76.8696474131879,NA,-70.1803939694222,-27.3327943713726,-41.6059600267663,-86.9036485104659,-62.6722375119316,-10.2124324651457,-25.748410948262,-69.6537221021403,-9.94290821700729,4.7973182376534,-42.3318494984322,50.6418412241861,NA,NA,-36.6877128406168,-28.2249963100413,-36.5173670763785,-39.3172055590368,-2.84683699840787,-17.6186321761943,-48.0731723464053,-69.5547239194726,NA,NA
"15yr","LU_soil_ecor_meanclim","k0_B0_exp","optim",0.173742659184923,0.00635903614671387,NA,NA,-0.0592132864343192,0.0167801391119972,NA,0.218781036485813,-0.00676530940291899,0.797545481866934,0.000925866525529967,0.00222472182420112,-0.00350817853386379,-0.0139892231189695,0.0552853401712627,0.00125846773791453,0.0415212634784198,-0.148843893088814,0.00970998026957973,-0.236759891593117,0.0188811282803255,0.127589416684839,0.363241617497716,-0.00234562305752474,0.00584722778176429,0.000835754346057948,-0.000819371390183556,0.230650977808908,0.0414846103761843,0.000135710349703326,-0.052101228271046,-0.00358989092971313,0.0297932643079954,0.000728284832873654,0.0864800453077959,0.0924209735224032,0.0385231843171758,0.0798722322960414,0.092420973522404,0.268214914655415,0.0466194868077564,-0.0708003753417044,-0.00220703647106465,-0.00140824378088665,0.182361718240994,0.0154191155598924,0.0265132216675225,0.019970693008489,0.0221714573893061,0.172197329864855,0.0090926945474383,0.0128764449273472,0.0182764619120341,0.0236117721524087,0.0288818740692466,0.0332256955569256,0.0381151941487383,0.213286555513016,0.028277295125117,0.0432826577356629,0.048379223496283,-0.0583734527616522,0.0466835470731026,0.0521887535553188,-0.0912446698696215,0.0665411645540283,0.0712836542468083,0.000858971457389575,0.0762068633728268,0.0810679657888891,-0.0389942826307381,0.218332011923737,-0.228464892237667,-0.192510818942991,-0.0566537635774274,0.111043198746252,-0.172332209998071,0.0345857150319063,-0.000273440592459764,-0.156464627695799,0.253777372483721,-0.196967573506579,0.0388853732511014,0.398600608192173,-0.0495224120155546,-0.00998820848279619,0.180788654604762,0.19873541672937,-0.11524183108033,-0.126355902544386,0.34696508876162,-0.197929248945391,0.242589978291023,-0.331341339283253,-0.116120607784626,-0.21973990591781,0.0139348597968891,-0.0848712987166932,0.0413517969230752,0.00816875079232488,0.0818027043482163,-0.130834434390357,-0.0422532745953288,NA,NA
"15yr","LU_soil_ecor_meanclim",NA,"lm",0.282541634150469,0.00696577023745135,0.101320520996166,NA,NA,NA,NA,NA,129.328661060679,9.68808148760632,33.2102310300327,-0.909227178154945,-6.61411335481696,-43.3015720834779,107.371382552353,-31.8496801766489,NA,-86.6621461039096,32.0810975682129,-111.54174269566,-59.3943250217126,25.8828095020184,-16.8368025912602,-60.9639741705689,-303.205736018877,-57.680497778131,5.12970790146968,59.3224284555805,70.176866107818,-10.1418536592871,17.0772994929566,-2.09466834010772,-106.212839110119,6.45927465413939,NA,73.9348693136019,23.1627788224043,12.7927407403574,NA,7.76193864923034,9.19945881172161,-16.3775572264197,14.104272615722,9.73839283605355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3926319841119,17.8056507754377,NA,NA,-9.63727713896902,NA,NA,NA,NA,NA,13.9324926862137,NA,NA,-3.5321560295027,31.6865653436747,NA,-22.6524692088198,NA,NA,NA,-40.286798269142,-26.4390436570821,-78.1476151892763,NA,-84.3585037201524,-35.9052597915768,-55.3744909890029,-113.964331518612,-57.1570686124708,-10.9348687496529,-32.7173192827792,-110.202017380405,-124.312028134269,7.25975488297712,-53.4488698046835,27.7665582398993,NA,NA,-67.1766371697029,-31.3039379130284,-42.3038916950459,-20.0435649991682,-8.76993544031156,-24.921064203434,-58.1528929203328,NA,NA,NA
"all","LU_soil_ecor_meanclim","k0_B0_exp","optim",0.142223693729666,0.0114543398126781,NA,NA,-0.0216962691370061,0.00494024067139375,NA,0.130565627460651,8.8342635071481e-06,0.504875101245409,0.114046423818276,5.0854368467436e-06,0.0957917535556341,-0.0404443790809553,-0.0023290490137095,0.000128254993787525,0.00215317521438588,-0.0159098378689477,0.00215317521438588,-0.102571659748003,0.000144204292252583,0.00103252166118767,0.588724844995253,-0.0155987601072161,0.00131147786269762,0.0145377666271553,-3.67403901868659e-05,0.0554369401030586,2.78125818780275e-05,0.00435006775122181,0.121444712453711,-9.29508138295864e-06,0.00435006775122182,4.5157254737822e-06,0.00435006775122182,0.00435006775122182,0.000446617108558226,0.00144165422188601,0.00435006775122182,0.00576493610960677,-0.00397117888941791,-0.0115124944705014,-6.67764011607328e-05,0.00660659908680734,0.0120050885631724,0.0126413591287106,0.0132615178421747,0.0138659727360159,0.0144551215081838,0.0150293517839022,0.0155890413708146,0.0161345585076637,0.0166662621066742,0.0171845019897927,0.0176896191189439,0.0181819458204548,0.0186618060037928,0.326698763317708,0.0136404381304518,0.0191295153747612,0.0195853816432975,-0.0172881570255996,0.020029704726004,0.0204627769435505,0.0208848832130743,0.0212963012357083,0.0216973016793566,0.0167996734684709,0.0220881483568417,0.0224690983995383,-0.0570124407530698,0.0185266181029828,0.0228404024266079,-0.00586515993027448,0.0232023047099478,0.0235550433349607,-0.0114932575524295,0.169745608535358,-0.0669670581839077,-0.0868169567675013,-0.313595240321824,-0.116868901480019,0.0126410918178062,-0.0880798895793438,-0.210209732840957,-0.0491664088847515,0.222427470071313,0.00300684393370091,-0.109684102881052,0.282176359275407,-0.0121725115358202,-0.121230734362901,0.430647762747292,0.0317741600671896,0.0897225191002181,-0.144698347093037,-0.0427826858560769,-0.116906485608714,-0.120658015486935,0.00426009508183458,0.0985612098320394,-0.0570369403284879,0.1973013013847,NA,NA
"all","LU_soil_ecor_meanclim",NA,"lm",0.230577580906629,0.0178778127589147,0.106085462243883,NA,NA,NA,NA,NA,118.189204728033,44.4588529755813,44.7078845258681,-1.32446460377127,-1.99376869958511,-45.3513210383221,-76.6330382562176,-36.9195322873177,NA,-59.7450855524282,NA,-53.6637589766423,-62.0641084532284,86.4804523919456,-21.5475400596452,-58.0357411649594,-217.754488796464,-46.1658150061151,-3.0559277490804,44.2740822104951,48.5772812454388,5.56713008835546,40.3909246292535,19.6324622262138,19.7829260750548,24.5438656118333,NA,42.8347414511865,32.4569519369045,20.3174676587256,NA,8.23985308772149,11.7137420912132,-1.23312461485323,21.6480974933474,22.7044010694966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5249593310195,23.5434107339772,NA,NA,6.17578975938205,NA,NA,NA,NA,NA,25.846765809478,NA,NA,4.47748779508325,17.396435546776,NA,-23.6221335035145,NA,NA,NA,-5.53376335804074,-9.84299900581552,-47.5824052166126,NA,-35.3343297458282,-5.18527366667155,-16.8728448734517,-72.3473128336728,-39.8579418505141,0.876537760480512,-14.6279151053712,-9.39377294962459,-7.49692181964777,-54.754020892716,-19.5889451847236,26.5245710164998,NA,NA,-9.9317293258974,-11.8646495275959,-24.2097005304716,-23.6792157235008,7.56557500796532,-0.862455607928207,-18.674867942751,NA,NA,NA
"5yr","LU_soil_ecor_yearlyclim","k0_B0_exp","optim",0.208450014035956,0.00993959189129116,NA,NA,0.382222655262601,0.900623243499835,NA,1.67285882051156,0.010878673953511,NA,NA,-0.0218024299087207,0.0647937113250961,-0.338262782642073,0.311251604231442,0.0784359324108387,0.0193779475071192,-0.28663591745908,0.0750045509820346,-0.0531998684861333,-0.0306406870034056,0.023006225799005,1.19018264172418,-0.074290312395408,-0.0698590019199597,-0.0507617225497399,-0.0247827775781986,0.607539124857275,0.124531821399817,-0.0118329895987337,0.0111826914218462,0.00599610586800065,0.00560645856582541,-0.00656268576856217,0.0226668488652945,0.00324035649383002,-0.0106620734125617,-0.00346228422642287,0.00107420978637569,0.344853251740525,0.105896178483484,-0.863181721942035,-0.0184312392719285,-0.277222165616129,-0.61983673084206,0.377003068442652,0.0279397667799597,-0.507676404288796,0.110237969634965,0.118637156519311,0.0998471666841855,0.147418047927316,0.0876547089884916,0.0940442870107787,0.145292134827854,0.0909394562535799,-0.255512988222926,0.508643831654879,0.513694604427474,0.125401639781576,0.128412147032401,-0.529984049821935,0.442668477565863,0.0206278455013805,0.0378511954073246,0.375941506369064,-0.00179119479259971,0.700001795285187,0.11872901161161,0.164155421857489,-0.383936105426491,1.24909202129648,0.440304927115268,-0.6742394637152,0.435198903547611,0.403759734994106,-0.149295442998932,-0.122960843173472,-0.0385142317299565,0.179900012651538,0.276060942398857,-0.77331873918863,0.249527795342217,0.218073615236807,-0.360437876138404,-0.902597118179914,0.664940741525855,0.445552460193798,-1.52226007918628,0.578124698644292,0.56621456385463,-0.58396929322632,0.379955975149563,-0.162874892895577,-0.135956231548655,-0.531120951003813,0.354248526556013,-0.525153281098816,-0.501297718390231,0.0427503030656958,0.157312588377648,0.24157336310476,0.532230440837368,0.0347632565398805,0.00202949255666911
"10yr","LU_soil_ecor_yearlyclim","k0_B0_exp","optim",0.188334538403647,0.0109818785036698,NA,NA,0.472457889923565,-0.0252918479783783,NA,0.656322625737302,-0.0156409559636791,NA,NA,-0.0985485860757439,0.150705002096472,-0.172917278973167,0.00515814582459654,0.0309984596313307,0.00134756512978297,-0.0521132497673917,0.020616042739193,-0.177931604486831,-0.00967326980152256,0.0561201622649229,0.0296197947995532,0.0205265697891512,-0.0278545630224803,-0.0287173022778308,0.0642069093058275,0.43474754195972,-0.0745982006432298,-0.200034714257128,0.616932429203022,-0.130134370410376,0.146821122521123,-0.126259725197803,-0.0688514512511856,0.0301133286121852,-0.275035291240658,-0.112394997632324,0.419463066492711,0.166477043954542,0.0994190528779335,-0.0900307590360874,0.0270886749644547,-0.054973801549003,-0.0413064505774213,0.090659720733294,-0.0482617420788087,-0.0450442425812529,-0.034498179773188,0.0865926151676903,-0.0438932123405896,-0.0397243846883602,-0.0356289212895209,0.0933323914260182,-0.0356985964480717,-0.0306595082827668,-0.0248832863156922,0.143537767579193,0.032245088465903,0.10581865667088,-0.0228043844741159,-0.331965042271581,-0.0172822909949472,-0.0113503214423069,-0.0054282111104321,-0.00444472162112496,0.130632700046517,0.26516985141056,0.12593483635339,0.122431926936734,-0.243616999967491,0.439199584090069,-0.00463194349956968,-0.0464627265337354,0.00175444520545216,0.131302127006547,-0.0800321647407415,0.402463624820265,0.107297099226402,-0.2581821322642,0.00685629324831402,-0.132884216626814,0.235076446529849,-0.0237709162986443,-0.0600666821744062,-0.42894550045231,-0.0528760100251515,0.390610494067783,0.129212616998652,0.282299402240016,0.222610334550261,-0.433820601013849,-0.0489938196303766,-0.0194402117959178,0.012774337573085,-0.395015006017171,0.128601122138079,-0.099595225377169,-0.0399530513575527,-0.0157201499161947,0.28732226406706,-0.113025145360531,0.16855260944899,0.0465869686559869,0.00325198821519715
"15yr","LU_soil_ecor_yearlyclim","k0_B0_exp","optim",0.191323677665676,0.0240319637146154,NA,NA,0.453016115633869,0.16998032612643,NA,0.935290295045979,-0.0264777281801542,NA,NA,0.000572012307919581,-0.0741761988813163,-0.0314775603776431,0.0801967012902808,0.13633555932505,-0.0278460393540372,-0.255848032150739,-0.00661726782678222,-0.637706468253837,-0.0145391266947384,0.0434551112850981,0.194547390962479,-0.000185453191583649,-0.0145040254347284,0.00573499678783996,0.0679525461524642,0.958173418320155,0.050979963834484,-0.172130851444047,0.197280839303432,-0.40349132141792,-0.318259828397194,-0.197400719695795,0.257504452510394,0.322440116420262,-0.0412195634555671,0.348667092059835,0.919706346992136,0.323054497824669,0.0909415909625422,-0.0246704588833251,-0.0645436598566658,-0.0926752273613145,0.169177491998312,-0.0308734432180708,-0.0168582590250388,0.155842319866266,-0.0333429793586392,-0.0264551363182333,-0.018062431758427,-0.021362930727362,-0.0141897410168232,0.00315874914678698,0.00565842514568221,0.0042874074376711,0.0205366061770135,0.406067976101159,-0.125990984152058,0.0183717428280253,0.0241173257607451,-0.526096784877598,0.391843201125682,0.00894274667951554,0.0181822669043623,0.0214710605331079,0.0383057288907188,0.0644576514514548,0.0461822219626434,0.0544982378433185,-0.428595030051216,0.454955715939554,0.238130246363198,-0.182326692413746,0.0586888459541948,0.0664614604926486,-0.168244215934907,0.12231070326168,0.114061077992042,-0.200846959391112,0.218434827767919,-0.169090062208347,0.216165585321267,-0.0157764018392252,0.116036608024552,-0.413417187215544,0.422481816089537,0.151483821625223,0.0235978273498564,0.0945695279682657,0.848144786755677,-0.41487118457646,-0.037969201417629,0.0588217810784762,0.0755437793028123,-0.444530915036896,0.195302449746124,-0.193327603195097,0.0588141333556037,0.0266487065455376,0.343053831719898,-0.336247142193521,0.0661608909170592,0.0452419569581787,0.00224522513613735
